id,pair,buyDiffBps,sellDiffBps,Diff,DexSlip,CexSlip,netProfit,isProfitable,executedQtyDst,executedDstPrice,executedQtySrc,executedSrcPrice,trade_ts,label_regression,label_class
1759572899649,"P3_100_eden/usdt",0.33,0,0.33,0.09,-0.43,5.208048397742684,1,2151.694459386767,0.37269497948874863,2151.694459386767,0.3702,2025-10-04T10:14:59.649Z,5.208048397742684,1
1759572899325,"P3_2500_eden/bnb->P3_500_bnb/usd1",0.44,0,0.44,0.16,-0.43,0.9432010540797441,1,367.438574671385,0.37284153083840393,367.438574671385,0.3702,2025-10-04T10:14:59.325Z,0.9432010540797441,1
1759572846371,"P3_100_0g/usdt",0.13,0,0.13,0.05,0.56,-0.6954437389910341,0,46.08878215519484,3.015,46.08878215519484,3.029486219251862,2025-10-04T10:14:06.371Z,-0.6954437389910341,0
1759572675912,"P3_100_eden/usdt",0.24,0,0.24,0.11,0.27,-1.3277220613368579,0,2144.1972661484856,0.37355549472258853,2144.1972661484856,0.3741,2025-10-04T10:11:15.912Z,-1.3277220613368579,0
1759572569325,"P3_100_0g/usdt",0.16,0,0.16,0.06,0.07,0.018691919963556576,1,57.58526501529158,3.0139,57.58526501529158,3.012972624463996,2025-10-04T10:09:29.325Z,0.018691919963556576,1
1759572501497,"P3_2500_bnb/usdt->P3_2500_eden/bnb",1.08,0,1.08,0.43,1.05,-0.43915074460709363,0,209.90449018277118,0.372,209.90449018277118,0.374017745547838,2025-10-04T10:08:21.497Z,-0.43915074460709363,0
1759572501495,"P3_100_eden/usdt",0.22,0,0.22,0.37,-0.59,1.827127819535388,1,1150.139222829175,0.37396340715806947,1150.139222829175,0.3723,2025-10-04T10:08:21.495Z,1.827127819535388,1
1759572501325,"U4_4900_eden/usdt",1.12,0,1.12,0.03,1.02,-0.04136951558479913,0,113.65593140323021,0.3721,113.65593140323021,0.3723895690595593,2025-10-04T10:08:21.325Z,-0.04136951558479913,0
1759572501324,"U3_3000_eden/usdt",1.22,0,1.22,0.08,1.02,-0.022572969747750214,0,126.10899340184727,0.3721,126.10899340184727,0.3722045757174253,2025-10-04T10:08:21.324Z,-0.022572969747750214,0
1759572452478,"P3_100_eden/usdt",0.75,0,0.75,0.45,-1.78,16.87045078700167,1,2173.3275912618055,0.3759,2173.3275912618055,0.3680623221350523,2025-10-04T10:07:32.478Z,16.87045078700167,1
